other_index,filename,source,x,y,w,h,tile_r0,tile_c0,tile_r1,tile_c1,area_px,direction,category,weights
7,other_0007.png,tloz9_1e.png,48,53,16,1,3,3,3,3,16,,,
7,other_0007.png,tloz9_1e.png,48,69,16,1,4,3,4,3,16,,,
7,other_0007.png,tloz9_1e.png,48,85,16,1,5,3,5,3,16,,,
7,other_0007.png,tloz9_1e.png,48,101,16,1,6,3,6,3,16,,,
7,other_0007.png,tloz9_1e.png,48,117,16,1,7,3,7,3,16,,,
7,other_0007.png,tloz9_1e.png,176,117,16,1,7,11,7,11,16,,,
7,other_0007.png,tloz9_1e.png,48,133,16,1,8,3,8,3,16,,,
7,other_0007.png,tloz9_1e.png,176,133,16,1,8,11,8,11,16,,,
7,other_0007.png,tloz9_1e.png,1840,1077,16,1,67,115,67,115,16,,,
7,other_0007.png,tloz9_1e.png,1840,1093,16,1,68,115,68,115,16,,,
7,other_0007.png,tloz9_1e.png,1840,1109,16,1,69,115,69,115,16,,,
7,other_0007.png,tloz9_1e.png,1840,1125,16,1,70,115,70,115,16,,,
7,other_0007.png,tloz9_1e.png,1840,1141,16,1,71,115,71,115,16,,,
7,other_0007.png,tloz9_1e.png,1840,1157,16,1,72,115,72,115,16,,,
7,other_0007.png,tloz9_1e.png,1968,1157,16,1,72,123,72,123,16,,,
7,other_0007.png,tloz9_1e.png,1840,1173,16,1,73,115,73,115,16,,,
7,other_0007.png,tloz9_1e.png,1968,1173,16,1,73,123,73,123,16,,,
7,other_0007.png,tloz9_1e.png,1840,1189,16,1,74,115,74,115,16,,,
7,other_0007.png,tloz9_1e.png,1968,1189,16,1,74,123,74,123,16,,,
8,other_0008.png,tloz9_1e.png,1861,592,8,10,37,116,37,116,80,,,
14,other_0014.png,tloz9_1e.png,48,109,16,5,6,3,7,3,80,,,
14,other_0014.png,tloz9_1e.png,48,125,16,5,7,3,8,3,80,,,
14,other_0014.png,tloz9_1e.png,176,125,16,5,7,11,8,11,80,,,
14,other_0014.png,tloz9_1e.png,1840,1165,16,5,72,115,73,115,80,,,
14,other_0014.png,tloz9_1e.png,1968,1165,16,5,72,123,73,123,80,,,
14,other_0014.png,tloz9_1e.png,1840,1181,16,5,73,115,74,115,80,,,
14,other_0014.png,tloz9_1e.png,1968,1181,16,5,73,123,74,123,80,,,
15,other_0015.png,tloz9_1e.png,48,119,16,3,7,3,7,3,48,,,
15,other_0015.png,tloz9_1e.png,176,119,16,3,7,11,7,11,48,,,
15,other_0015.png,tloz9_1e.png,48,135,16,3,8,3,8,3,48,,,
15,other_0015.png,tloz9_1e.png,176,135,16,3,8,11,8,11,48,,,
15,other_0015.png,tloz9_1e.png,1840,1175,16,3,73,115,73,115,48,,,
15,other_0015.png,tloz9_1e.png,1968,1175,16,3,73,123,73,123,48,,,
15,other_0015.png,tloz9_1e.png,1840,1191,16,3,74,115,74,115,48,,,
15,other_0015.png,tloz9_1e.png,1968,1191,16,3,74,123,74,123,48,,,
25,other_0025.png,tloz9_1e.png,2004,737,8,16,46,125,47,125,128,,,
25,other_0025.png,tloz9_1e.png,1668,961,8,16,60,104,61,104,128,,,
25,other_0025.png,tloz9_1e.png,1924,961,8,16,60,120,61,120,128,,,
25,other_0025.png,tloz9_1e.png,468,1089,8,16,68,29,69,29,128,,,
31,other_0031.png,tloz9_1e.png,340,66,16,8,4,21,4,22,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1675,562,16,8,35,104,35,105,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1221,583,16,8,36,76,36,77,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1104,595,16,8,37,69,37,69,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1137,610,16,8,38,71,38,72,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1120,625,16,8,39,70,39,70,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1105,657,16,8,41,69,41,70,128,,enemy,0.3
31,other_0031.png,tloz9_1e.png,1185,658,16,8,41,74,41,75,128,,enemy,0.3
32,other_0032.png,tloz9_1e.png,301,56,10,10,3,18,4,19,100,,enemy,0.3
32,other_0032.png,tloz9_1e.png,1185,592,10,10,37,74,37,74,100,,enemy,0.3
32,other_0032.png,tloz9_1e.png,1224,614,10,10,38,76,38,77,100,,enemy,0.3
32,other_0032.png,tloz9_1e.png,1651,616,10,10,38,103,39,103,100,,enemy,0.3
32,other_0032.png,tloz9_1e.png,1629,626,10,10,39,101,39,102,100,,enemy,0.3
45,other_0045.png,tloz9_1e.png,1412,257,8,16,16,88,17,88,128,,,
45,other_0045.png,tloz9_1e.png,1668,433,8,16,27,104,28,104,128,,,
45,other_0045.png,tloz9_1e.png,1156,609,8,16,38,72,39,72,128,,,
45,other_0045.png,tloz9_1e.png,132,785,8,16,49,8,50,8,128,,,
45,other_0045.png,tloz9_1e.png,1156,785,8,16,49,72,50,72,128,,,
48,other_0048.png,tloz9_1e.png,388,257,8,14,16,24,16,24,112,,,
48,other_0048.png,tloz9_1e.png,1668,257,8,14,16,104,16,104,112,,,
48,other_0048.png,tloz9_1e.png,980,385,8,14,24,61,24,61,112,,,
48,other_0048.png,tloz9_1e.png,1412,433,8,14,27,88,27,88,112,,,
48,other_0048.png,tloz9_1e.png,1924,609,8,14,38,120,38,120,112,,,
163,other_0163.png,tloz9_1e.png,1073,403,14,15,25,67,26,67,210,,enemy,0.35
164,other_0164.png,tloz9_1e.png,1184,407,16,14,25,74,26,74,224,,enemy,0.35
164,other_0164.png,tloz9_1e.png,1072,440,16,14,27,67,28,67,224,,enemy,0.35
164,other_0164.png,tloz9_1e.png,2000,628,16,14,39,125,40,125,224,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1179,271,16,13,16,73,17,74,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1144,303,16,13,18,71,19,72,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1225,303,16,13,18,76,19,77,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1360,398,16,13,24,85,25,85,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1360,446,16,13,27,85,28,85,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,420,735,16,13,45,26,46,27,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,332,751,16,13,46,20,47,21,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1440,777,16,13,48,90,49,90,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1414,783,16,13,48,88,49,89,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,368,797,16,13,49,23,50,23,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1468,815,16,13,50,91,51,92,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,338,911,16,13,56,21,57,22,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,396,943,16,13,58,24,59,25,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1116,1103,16,13,68,69,69,70,208,,enemy,0.35
175,other_0175.png,tloz9_1e.png,1184,1177,16,13,73,74,74,74,208,,enemy,0.35
216,other_0216.png,tloz9_1e.png,379,171,10,10,10,23,11,24,100,up,,
216,other_0216.png,tloz9_1e.png,379,523,10,10,32,23,33,24,100,up,,
216,other_0216.png,tloz9_1e.png,379,699,10,10,43,23,44,24,100,up,,
216,other_0216.png,tloz9_1e.png,635,699,10,10,43,39,44,40,100,up,,
216,other_0216.png,tloz9_1e.png,379,875,10,10,54,23,55,24,100,up,,
247,other_0247.png,tloz9_1e.png,124,207,15,15,12,7,13,8,225,,enemy,0.4
247,other_0247.png,tloz9_1e.png,92,255,15,15,15,5,16,6,225,,enemy,0.4
247,other_0247.png,tloz9_1e.png,1884,911,15,15,56,117,57,118,225,,enemy,0.4
247,other_0247.png,tloz9_1e.png,1924,911,15,15,56,120,57,121,225,,enemy,0.4
247,other_0247.png,tloz9_1e.png,1876,975,15,15,60,117,61,118,225,,enemy,0.4
251,other_0251.png,tloz9_1e.png,133,239,15,15,14,8,15,9,225,,enemy,0.4
251,other_0251.png,tloz9_1e.png,33,435,15,15,27,2,28,2,225,,enemy,0.4
251,other_0251.png,tloz9_1e.png,65,791,15,15,49,4,50,4,225,,enemy,0.4
251,other_0251.png,tloz9_1e.png,177,791,15,15,49,11,50,11,225,,enemy,0.4
252,other_0252.png,tloz9_1e.png,1875,78,8,2,4,117,4,117,16,,,
252,other_0252.png,tloz9_1e.png,35,398,8,2,24,2,24,2,16,,,
252,other_0252.png,tloz9_1e.png,99,414,8,2,25,6,25,6,16,,,
252,other_0252.png,tloz9_1e.png,1190,910,8,2,56,74,56,74,16,,,
252,other_0252.png,tloz9_1e.png,1173,1118,8,2,69,73,69,73,16,,,
252,other_0252.png,tloz9_1e.png,1141,1150,8,2,71,71,71,71,16,,,
274,other_0274.png,tloz9_1e.png,1457,745,14,16,46,91,47,91,224,,enemy,0.4
278,other_0278.png,tloz9_1e.png,1831,38,5,4,2,114,2,114,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,1911,230,5,4,14,119,14,119,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,119,246,5,4,15,7,15,7,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,39,294,5,4,18,2,18,2,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,103,630,5,4,39,6,39,6,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,135,630,5,4,39,8,39,8,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,1879,774,5,4,48,117,48,117,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,1175,1142,5,4,71,73,71,73,20,,enemy,0.4
278,other_0278.png,tloz9_1e.png,1223,1142,5,4,71,76,71,76,20,,enemy,0.4
288,other_0288.png,tloz9_1e.png,1349,110,6,4,6,84,7,84,24,,enemy,0.4
288,other_0288.png,tloz9_1e.png,1189,814,6,4,50,74,51,74,24,,enemy,0.4
288,other_0288.png,tloz9_1e.png,117,830,6,4,51,7,52,7,24,,enemy,0.4
288,other_0288.png,tloz9_1e.png,805,990,6,4,61,50,62,50,24,,enemy,0.4
288,other_0288.png,tloz9_1e.png,1877,1006,6,4,62,117,63,117,24,,enemy,0.4
298,other_0298.png,tloz9_1e.png,2006,1126,6,4,70,125,70,125,24,,,
303,other_0303.png,tloz9_1e.png,1413,69,4,5,4,88,4,88,20,,enemy,0.4
303,other_0303.png,tloz9_1e.png,1909,293,4,5,18,119,18,119,20,,enemy,0.4
303,other_0303.png,tloz9_1e.png,405,645,4,5,40,25,40,25,20,,enemy,0.4
303,other_0303.png,tloz9_1e.png,1237,789,4,5,49,77,49,77,20,,enemy,0.4
303,other_0303.png,tloz9_1e.png,1237,805,4,5,50,77,50,77,20,,enemy,0.4
303,other_0303.png,tloz9_1e.png,1189,981,4,5,61,74,61,74,20,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1367,566,4,4,35,85,35,85,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,375,598,4,4,37,23,37,23,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1079,806,4,4,50,67,50,67,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1111,806,4,4,50,69,50,69,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,807,934,4,4,58,50,58,50,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1863,966,4,4,60,116,60,116,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1127,982,4,4,61,70,61,70,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1495,1094,4,4,68,93,68,93,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,1431,1158,4,4,72,89,72,89,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,919,1318,4,4,82,57,82,57,16,,enemy,0.4
312,other_0312.png,tloz9_1e.png,935,1318,4,4,82,58,82,58,16,,enemy,0.4
316,other_0316.png,tloz9_1e.png,113,750,14,16,46,7,47,7,224,,enemy,0.4
319,other_0319.png,tloz9_1e.png,1944,206,16,16,12,121,13,122,256,,enemy,0.35
319,other_0319.png,tloz9_1e.png,1878,270,16,16,16,117,17,118,256,,enemy,0.35
319,other_0319.png,tloz9_1e.png,1696,949,16,16,59,106,60,106,256,,enemy,0.35
331,other_0331.png,tloz9_1e.png,437,574,8,2,35,27,35,27,16,,,
331,other_0331.png,tloz9_1e.png,405,622,8,2,38,25,38,25,16,,,
331,other_0331.png,tloz9_1e.png,839,926,8,2,57,52,57,52,16,,,
338,other_0338.png,tloz9_1e.png,1904,565,16,14,35,119,36,119,224,,enemy,0.35
338,other_0338.png,tloz9_1e.png,1952,583,16,14,36,122,37,122,224,,enemy,0.35
350,other_0350.png,tloz9_1e.png,1886,209,4,7,13,117,13,118,28,,enemy,0.4
350,other_0350.png,tloz9_1e.png,1422,1105,4,7,69,88,69,89,28,,enemy,0.4
360,other_0360.png,tloz9_1e.png,1476,1123,16,15,70,92,71,93,240,,enemy,0.4
406,other_0406.png,tloz9_1e.png,1873,37,14,16,2,117,3,117,224,,enemy,0.35
406,other_0406.png,tloz9_1e.png,657,405,14,16,25,41,26,41,224,,enemy,0.35
409,other_0409.png,tloz9_1e.png,212,228,7,7,14,13,14,13,49,,,
412,other_0412.png,tloz9_1e.png,1924,100,7,7,6,120,6,120,49,,,
417,other_0417.png,tloz9_1e.png,1057,33,15,13,2,66,2,66,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,1233,33,15,13,2,77,2,77,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,1057,129,15,13,8,66,8,66,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,1233,129,15,13,8,77,8,77,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,33,561,15,13,35,2,35,2,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,33,657,15,13,41,2,41,2,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,209,657,15,13,41,13,41,13,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,289,737,15,13,46,18,46,18,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,465,737,15,13,46,29,46,29,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,289,833,15,13,52,18,52,18,195,,trap,0.1
417,other_0417.png,tloz9_1e.png,465,833,15,13,52,29,52,29,195,,trap,0.1
418,other_0418.png,tloz9_1e.png,177,561,15,13,35,11,35,11,195,,trap,0.1
419,other_0419.png,tloz9_1e.png,1492,52,7,7,3,93,3,93,49,,,
419,other_0419.png,tloz9_1e.png,964,1140,7,7,71,60,71,60,49,,,
420,other_0420.png,tloz9_1e.png,452,1316,7,7,82,28,82,28,49,,,
420,other_0420.png,tloz9_1e.png,1156,1332,7,7,83,72,83,72,49,,,
426,other_0426.png,tloz9_1e.png,1156,244,7,7,15,72,15,72,49,,,
426,other_0426.png,tloz9_1e.png,1412,980,7,7,61,88,61,88,49,,,
474,other_0474.png,tloz9_1e.png,977,230,14,16,14,61,15,61,224,,enemy,0.35
499,other_0499.png,tloz9_1e.png,1924,433,8,16,27,120,28,120,128,,,
505,other_0505.png,tloz9_1e.png,1912,155,5,4,9,119,9,119,20,,,
505,other_0505.png,tloz9_1e.png,120,331,5,4,20,7,20,7,20,,,
505,other_0505.png,tloz9_1e.png,1400,331,5,4,20,87,20,87,20,,,
505,other_0505.png,tloz9_1e.png,1912,331,5,4,20,119,20,119,20,,,
505,other_0505.png,tloz9_1e.png,1400,507,5,4,31,87,31,87,20,,,
505,other_0505.png,tloz9_1e.png,1912,507,5,4,31,119,31,119,20,,,
505,other_0505.png,tloz9_1e.png,888,859,5,4,53,55,53,55,20,,,
505,other_0505.png,tloz9_1e.png,1400,859,5,4,53,87,53,87,20,,,
505,other_0505.png,tloz9_1e.png,1400,1035,5,4,64,87,64,87,20,,,
506,other_0506.png,tloz9_1e.png,1923,155,5,5,9,120,9,120,25,,,
506,other_0506.png,tloz9_1e.png,131,331,5,5,20,8,20,8,25,,,
506,other_0506.png,tloz9_1e.png,1411,331,5,5,20,88,20,88,25,,,
506,other_0506.png,tloz9_1e.png,1923,331,5,5,20,120,20,120,25,,,
506,other_0506.png,tloz9_1e.png,1411,507,5,5,31,88,31,88,25,,,
506,other_0506.png,tloz9_1e.png,1923,507,5,5,31,120,31,120,25,,,
506,other_0506.png,tloz9_1e.png,899,859,5,5,53,56,53,56,25,,,
506,other_0506.png,tloz9_1e.png,1411,859,5,5,53,88,53,88,25,,,
506,other_0506.png,tloz9_1e.png,1411,1035,5,5,64,88,64,88,25,,,
507,other_0507.png,tloz9_1e.png,1912,192,5,5,12,119,12,119,25,,,
507,other_0507.png,tloz9_1e.png,120,368,5,5,23,7,23,7,25,,,
507,other_0507.png,tloz9_1e.png,1400,368,5,5,23,87,23,87,25,,,
507,other_0507.png,tloz9_1e.png,1912,368,5,5,23,119,23,119,25,,,
507,other_0507.png,tloz9_1e.png,1400,544,5,5,34,87,34,87,25,,,
507,other_0507.png,tloz9_1e.png,1912,544,5,5,34,119,34,119,25,,,
507,other_0507.png,tloz9_1e.png,888,896,5,5,56,55,56,55,25,,,
507,other_0507.png,tloz9_1e.png,1400,896,5,5,56,87,56,87,25,,,
507,other_0507.png,tloz9_1e.png,1400,1072,5,5,67,87,67,87,25,,,
508,other_0508.png,tloz9_1e.png,1923,193,5,4,12,120,12,120,20,,,
508,other_0508.png,tloz9_1e.png,131,369,5,4,23,8,23,8,20,,,
508,other_0508.png,tloz9_1e.png,1411,369,5,4,23,88,23,88,20,,,
508,other_0508.png,tloz9_1e.png,1923,369,5,4,23,120,23,120,20,,,
508,other_0508.png,tloz9_1e.png,1411,545,5,4,34,88,34,88,20,,,
508,other_0508.png,tloz9_1e.png,1923,545,5,4,34,120,34,120,20,,,
508,other_0508.png,tloz9_1e.png,899,897,5,4,56,56,56,56,20,,,
508,other_0508.png,tloz9_1e.png,1411,897,5,4,56,88,56,88,20,,,
508,other_0508.png,tloz9_1e.png,1411,1073,5,4,67,88,67,88,20,,,
520,other_0520.png,tloz9_1e.png,58,270,14,16,16,3,17,4,224,,enemy,0.3
553,other_0553.png,tloz9_1e.png,333,30,14,16,1,20,2,21,224,,enemy,0.3
553,other_0553.png,tloz9_1e.png,813,94,14,16,5,50,6,51,224,,enemy,0.3
553,other_0553.png,tloz9_1e.png,861,910,14,16,56,53,57,54,224,,enemy,0.3
598,other_0598.png,tloz9_1e.png,0,16,256,160,1,0,10,15,40960,,,
599,other_0599.png,tloz9_1e.png,1824,31,16,17,1,114,2,114,272,,enemy,0.4
599,other_0599.png,tloz9_1e.png,112,239,16,17,14,7,15,7,272,,enemy,0.4
599,other_0599.png,tloz9_1e.png,96,623,16,17,38,6,39,6,272,,enemy,0.4
599,other_0599.png,tloz9_1e.png,128,623,16,17,38,8,39,8,272,,enemy,0.4
599,other_0599.png,tloz9_1e.png,1216,1135,16,17,70,76,71,76,272,,enemy,0.4
600,other_0600.png,tloz9_1e.png,1888,32,17,16,2,118,2,119,272,,,
600,other_0600.png,tloz9_1e.png,1936,272,17,16,17,121,17,122,272,,,
600,other_0600.png,tloz9_1e.png,1408,752,17,16,47,88,47,89,272,,,
601,other_0601.png,tloz9_1e.png,1902,33,4,7,2,118,2,119,28,,enemy,0.4
601,other_0601.png,tloz9_1e.png,1950,273,4,7,17,121,17,122,28,,enemy,0.4
601,other_0601.png,tloz9_1e.png,1422,753,4,7,47,88,47,89,28,,enemy,0.4
602,other_0602.png,tloz9_1e.png,1409,39,15,15,2,88,3,88,225,,enemy,0.4
603,other_0603.png,tloz9_1e.png,1425,38,15,15,2,89,3,89,225,,enemy,0.4
604,other_0604.png,tloz9_1e.png,928,42,16,13,2,58,3,58,208,,enemy,0.35
605,other_0605.png,tloz9_1e.png,833,57,14,16,3,52,4,52,224,,enemy,0.35
606,other_0606.png,tloz9_1e.png,1889,56,15,15,3,118,4,118,225,,enemy,0.4
607,other_0607.png,tloz9_1e.png,1408,62,16,18,3,88,4,88,288,,enemy,0.4
607,other_0607.png,tloz9_1e.png,1904,286,16,18,17,119,18,119,288,,enemy,0.4
608,other_0608.png,tloz9_1e.png,1457,71,15,15,4,91,5,91,225,,enemy,0.4
609,other_0609.png,tloz9_1e.png,848,80,16,16,5,53,5,53,256,,enemy,0.35
610,other_0610.png,tloz9_1e.png,1168,80,16,16,5,73,5,73,256,,,
611,other_0611.png,tloz9_1e.png,1872,80,32,32,5,117,6,118,1024,,,
612,other_0612.png,tloz9_1e.png,1878,80,10,12,5,117,5,117,120,,,
612,other_0612.png,tloz9_1e.png,102,416,10,12,26,6,26,6,120,,,
613,other_0613.png,tloz9_1e.png,1167,82,5,11,5,72,5,73,55,,,
614,other_0614.png,tloz9_1e.png,1899,96,5,4,6,118,6,118,20,,enemy,0.4
615,other_0615.png,tloz9_1e.png,900,100,7,7,6,56,6,56,49,,,
615,other_0615.png,tloz9_1e.png,708,964,7,7,60,44,60,44,49,,,
616,other_0616.png,tloz9_1e.png,1156,100,7,7,6,72,6,72,49,,,
616,other_0616.png,tloz9_1e.png,212,580,7,7,36,13,36,13,49,,,
617,other_0617.png,tloz9_1e.png,2001,103,14,31,6,125,8,125,434,,enemy,0.3
618,other_0618.png,tloz9_1e.png,289,106,14,16,6,18,7,18,224,,enemy,0.35
619,other_0619.png,tloz9_1e.png,176,109,16,5,6,11,7,11,80,,,
620,other_0620.png,tloz9_1e.png,388,110,27,21,6,24,8,25,567,,enemy,0.35
621,other_0621.png,tloz9_1e.png,1344,111,16,17,6,84,7,84,272,,enemy,0.4
621,other_0621.png,tloz9_1e.png,112,831,16,17,51,7,52,7,272,,enemy,0.4
621,other_0621.png,tloz9_1e.png,800,991,16,17,61,50,62,50,272,,enemy,0.4
621,other_0621.png,tloz9_1e.png,1872,1007,16,17,62,117,63,117,272,,enemy,0.4
622,other_0622.png,tloz9_1e.png,1216,112,16,32,7,76,8,76,512,,,
623,other_0623.png,tloz9_1e.png,1355,112,2,6,7,84,7,84,12,,enemy,0.4
623,other_0623.png,tloz9_1e.png,1195,816,2,6,51,74,51,74,12,,enemy,0.4
623,other_0623.png,tloz9_1e.png,123,832,2,6,52,7,52,7,12,,enemy,0.4
623,other_0623.png,tloz9_1e.png,811,992,2,6,62,50,62,50,12,,enemy,0.4
623,other_0623.png,tloz9_1e.png,1883,1008,2,6,63,117,63,117,12,,enemy,0.4
624,other_0624.png,tloz9_1e.png,1136,128,16,16,8,71,8,71,256,,,
625,other_0625.png,tloz9_1e.png,1135,130,5,11,8,70,8,71,55,,,
626,other_0626.png,tloz9_1e.png,57,206,14,16,12,3,13,4,224,,enemy,0.3
626,other_0626.png,tloz9_1e.png,1849,782,14,16,48,115,49,116,224,,enemy,0.3
626,other_0626.png,tloz9_1e.png,1097,1118,14,16,69,68,70,69,224,,enemy,0.3
627,other_0627.png,tloz9_1e.png,936,206,14,16,12,58,13,59,224,,enemy,0.3
627,other_0627.png,tloz9_1e.png,104,270,14,16,16,6,17,7,224,,enemy,0.3
627,other_0627.png,tloz9_1e.png,1384,734,14,16,45,86,46,87,224,,enemy,0.3
627,other_0627.png,tloz9_1e.png,1912,734,14,16,45,119,46,120,224,,enemy,0.3
628,other_0628.png,tloz9_1e.png,1321,206,14,16,12,82,13,83,224,,enemy,0.4
628,other_0628.png,tloz9_1e.png,1321,302,14,16,18,82,19,83,224,,enemy,0.4
629,other_0629.png,tloz9_1e.png,1451,207,15,15,12,90,13,91,225,,enemy,0.4
630,other_0630.png,tloz9_1e.png,1607,207,8,8,12,100,13,100,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,439,368,8,8,23,27,23,27,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,1874,412,8,8,25,117,26,117,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,360,419,8,8,26,22,26,22,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,437,423,8,8,26,27,26,27,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,1954,441,8,8,27,122,28,122,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,1907,487,8,8,30,119,30,119,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,642,913,8,8,57,40,57,40,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,646,1000,8,8,62,40,62,40,64,,enemy,0.4
630,other_0630.png,tloz9_1e.png,365,1097,8,8,68,22,69,23,64,,enemy,0.4
631,other_0631.png,tloz9_1e.png,1629,206,7,8,12,101,13,102,56,,enemy,0.4
632,other_0632.png,tloz9_1e.png,1887,208,33,32,13,117,14,119,1056,,,
633,other_0633.png,tloz9_1e.png,308,212,27,26,13,19,14,20,702,,enemy,0.4
634,other_0634.png,tloz9_1e.png,880,213,16,13,13,55,14,55,208,,enemy,0.4
635,other_0635.png,tloz9_1e.png,1594,221,8,8,13,99,14,100,64,,enemy,0.4
636,other_0636.png,tloz9_1e.png,1646,220,8,8,13,102,14,103,64,,enemy,0.4
637,other_0637.png,tloz9_1e.png,1617,228,15,11,14,101,14,101,165,,enemy,0.4
638,other_0638.png,tloz9_1e.png,1953,238,14,16,14,122,15,122,224,,enemy,0.3
638,other_0638.png,tloz9_1e.png,1569,654,14,16,40,98,41,98,224,,enemy,0.3
639,other_0639.png,tloz9_1e.png,1642,241,8,8,15,102,15,103,64,,enemy,0.4
639,other_0639.png,tloz9_1e.png,1610,255,8,8,15,100,16,101,64,,enemy,0.4
640,other_0640.png,tloz9_1e.png,1936,240,16,19,15,121,16,121,304,,enemy,0.35
640,other_0640.png,tloz9_1e.png,336,976,16,19,61,21,62,21,304,,enemy,0.35
641,other_0641.png,tloz9_1e.png,1595,242,8,8,15,99,15,100,64,,enemy,0.4
642,other_0642.png,tloz9_1e.png,1629,254,7,8,15,101,16,102,56,,enemy,0.4
643,other_0643.png,tloz9_1e.png,360,256,20,31,16,22,17,23,620,,enemy,0.4
644,other_0644.png,tloz9_1e.png,880,256,16,17,16,55,17,55,272,,enemy,0.35
645,other_0645.png,tloz9_1e.png,1128,270,17,16,16,70,17,71,272,,enemy,0.35
646,other_0646.png,tloz9_1e.png,32,287,16,17,17,2,18,2,272,,,
647,other_0647.png,tloz9_1e.png,408,366,8,8,22,25,23,25,64,,enemy,0.4
648,other_0648.png,tloz9_1e.png,96,383,11,14,23,6,24,6,154,,,
648,other_0648.png,tloz9_1e.png,2000,767,11,14,47,125,48,125,154,,,
648,other_0648.png,tloz9_1e.png,1424,799,11,14,49,89,50,89,154,,,
649,other_0649.png,tloz9_1e.png,96,384,16,16,24,6,24,6,256,,enemy,0.4
649,other_0649.png,tloz9_1e.png,2000,768,16,16,48,125,48,125,256,,enemy,0.4
650,other_0650.png,tloz9_1e.png,375,387,8,8,24,23,24,23,64,,enemy,0.4
650,other_0650.png,tloz9_1e.png,1877,476,8,8,29,117,30,117,64,,enemy,0.4
650,other_0650.png,tloz9_1e.png,613,989,8,8,61,38,62,38,64,,enemy,0.4
651,other_0651.png,tloz9_1e.png,451,394,8,8,24,28,25,28,64,,enemy,0.4
652,other_0652.png,tloz9_1e.png,1902,398,8,8,24,118,25,119,64,,enemy,0.4
653,other_0653.png,tloz9_1e.png,32,400,16,16,25,2,25,2,256,,enemy,0.4
654,other_0654.png,tloz9_1e.png,1136,400,16,13,25,71,25,71,208,,enemy,0.35
655,other_0655.png,tloz9_1e.png,1489,403,14,16,25,93,26,93,224,,,
656,other_0656.png,tloz9_1e.png,400,404,16,11,25,25,25,25,176,,enemy,0.4
657,other_0657.png,tloz9_1e.png,1937,410,7,8,25,121,26,121,56,,enemy,0.4
658,other_0658.png,tloz9_1e.png,608,415,16,17,25,38,26,38,272,,enemy,0.35
659,other_0659.png,tloz9_1e.png,64,416,16,16,26,4,26,4,256,,enemy,0.4
660,other_0660.png,tloz9_1e.png,96,416,16,16,26,6,26,6,256,,,
